배정기준일,현금배당,주식,종목코드,종목명,시장구분,배당구분,명의개서대리인,주식종류,주당배당금,,주당배당률(일반),,주당배당률(차등),,액면가,결산월
,지급일,유통(교부)일,,,,,,,일반,차등,현금,주식,현금,주식,,
20181231,20190404,,155650,와이엠씨,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,,,251370,와이엠티,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,066430,와이오엠,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,193250,와이제이엠게임즈,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,100,12
20181231,20190419,,019210,와이지-원,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,20190419,,01921R,와이지-원7우,기타비상장,현금배당,국민은행,7우선주,200,,40,0,,,500,12
20181231,,,037270,와이지플러스,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,03727K,와이지플러스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,20190417,,040300,와이티엔,코스닥시장,현금배당,국민은행,보통주,20,,2,0,,,1000,12
20181231,20190410,,079000,와토스코리아,코스닥시장,현금배당,하나은행,보통주,200,,40,0,,,500,12
20181231,20190415,,070960,용평리조트,유가증권시장,현금배당,한국예탁결제원,보통주,70,,1.4,0,,,5000,12
20181231,20190425,,114630,우노앤컴퍼니,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,032820,우리기술,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190405,,041190,우리기술투자,코스닥시장,현금배당,한국예탁결제원,보통주,10,,2,0,,,500,12
20181231,20190405,,115440,우리넷,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,004720,우리들제약,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,118000,우리들휴브레인,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,082850,우리바이오,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190423,,215360,우리산업,코스닥시장,현금배당,하나은행,보통주,100,,20,0,,,500,12
20181231,20190425,,072470,우리산업홀딩스,코스닥시장,현금배당,하나은행,보통주,50,,10,0,,,500,12
20181231,20190419,,073560,우리손에프앤지농업회사법인,코스닥시장,현금배당,한국예탁결제원,보통주,25,,5,0,,,500,12
20181231,20190417,,000030,우리은행,기타비상장,현금배당,한국예탁결제원,보통주,650,,13,0,,,5000,12
20181231,,,153490,우리이앤엘,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,153495,우리이앤엘1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,037400,우리조명,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,010050,우리종합금융,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190412,,083780,우리홈쇼핑,기타비상장,현금배당,하나은행,보통주,0,0,110,0,,,5000,12
20181231,20190415,,101170,우림기계,코스닥시장,현금배당,국민은행,보통주,60,,12,0,,,500,12
20181231,,,006980,우성사료,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,066590,우수AMS,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190419,,017370,우신시스템,유가증권시장,현금배당,국민은행,보통주,10,,2,0,,,500,12
20181231,20190426,,103840,우양,코스닥시장,현금배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190426,,10384K,우양1우,기타비상장,현금배당,국민은행,우선주,0,,50,0,,,100,12
20181231,,,046940,우원개발,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,215380,우정바이오,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190419,,065680,우주일렉트로닉스,코스닥시장,현금배당,하나은행,보통주,150,,30,0,,,500,12
20181231,,,105840,우진,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,018620,우진비앤지,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190415,,010400,우진아이엔에스,유가증권시장,현금배당,국민은행,보통주,400,,80,0,,,500,12
20181231,,,049800,우진플라임,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,016880,웅진,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,095720,웅진씽크빅,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190415,,021240,웅진코웨이,유가증권시장,현금배당,하나은행,보통주,1200,,240,0,,,500,12
20181231,,,005820,원림,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,5000,12
20181231,,,032940,원익,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190422,,104830,원익머트리얼즈,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,20190410,,240810,원익아이피에스,코스닥시장,현금배당,국민은행,보통주,220,,44,0,,,500,12
20181231,,,014190,원익큐브,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,074600,원익큐엔씨,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,030530,원익홀딩스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190326,,012620,원일특강,코스닥시장,현금배당,국민은행,보통주,120,,24,0,,,500,12
20181231,,,216280,원텍,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190410,,008370,원풍,코스닥시장,현금배당,국민은행,보통주,150,,30,0,,,500,12
20181231,,,008290,원풍물산,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190424,,101160,월덱스,코스닥시장,현금배당,한국예탁결제원,보통주,50,,10,0,,,500,12
20181231,,,095270,웨이브일렉트로닉스,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,010600,웰바이오텍,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,065950,웰크론,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,065955,웰크론1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,114190,웰크론강원,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,076080,웰크론한텍,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,196700,웹스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,19670K,웹스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,069080,웹젠,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190426,,053580,웹케시,코스닥시장,현금배당,한국예탁결제원,보통주,150,,30,0,,,500,12
20181231,,,071460,위니아딤채,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190417,,044340,위닉스,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,20190415,,112040,위메이드,코스닥시장,현금배당,한국예탁결제원,보통주,600,,120,0,,,500,12
20181231,20190410,,065370,위세아이텍,코넥스시장,현금배당,한국예탁결제원,보통주,25,,5,0,,,500,12
20181231,,20190411,024070,위스컴,유가증권시장,주식배당,하나은행,보통주,0,,0,2,,,500,12
20181231,,,140660,위월드,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,14066K,위월드1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,20190412,,038620,위즈코프,코스닥시장,현금배당,국민은행,보통주,20,,4,0,,,500,12
20181231,,,299900,위지윅스튜디오,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,036090,위지트,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190401,,136540,윈스,코스닥시장,현금배당,국민은행,보통주,320,,64,0,,,500,12
20181231,,,097800,윈팩,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190426,,192390,윈하이텍,코스닥시장,현금배당,한국예탁결제원,보통주,120,,24,0,,,500,12
20181231,,,008600,윌비스,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,1000,12
20181231,20190524,,900340,윙입푸드홀딩스,코스닥시장,현금배당,한국예탁결제원,보통주,1851481913,37.02963843,0,0,,,0,12
20181231,20190404,,014830,유니드,유가증권시장,현금배당,국민은행,보통주,1100,,22,0,,,5000,12
20181231,,,215090,유니맥스글로벌,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190401,,036200,유니셈,코스닥시장,현금배당,한국예탁결제원,보통주,60,,12,0,,,500,12
20181231,,,018000,유니슨,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,018005,유니슨1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,20190417,,000910,유니온,유가증권시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,20190426,,047400,유니온머티리얼,유가증권시장,현금배당,한국예탁결제원,보통주,35,,7,0,,,500,12
20181231,20190422,,083910,유니온상호저축은행,기타비상장,현금배당,국민은행,보통주,0,,4,0,,,5000,12
20181231,20190404,,203450,유니온커뮤니티,코스닥시장,현금배당,국민은행,보통주,70,,14,0,,,500,12
20181231,20190426,,077500,유니퀘스트,유가증권시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,,,011320,유니크,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190408,,086390,유니테스트,코스닥시장,현금배당,국민은행,보통주,400,,80,0,,,500,12
20181231,,,241690,유니테크노,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190424,,142210,유니트론텍,코스닥시장,현금배당,하나은행,보통주,80,,16,0,,,500,12
20181231,20190410,,121060,유니포인트,코넥스시장,현금배당,국민은행,보통주,500,,10,0,,,500,12
20181231,20190416,,048430,유라테크,코스닥시장,현금배당,국민은행,보통주,65,,13,0,,,500,12
20181231,,,206650,유바이오로직스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,20665V,유바이오로직스10우,기타비상장,무배당,한국예탁결제원,10우선주,0,,0,0,,,500,12
20181231,,,20665W,유바이오로직스11우,기타비상장,무배당,한국예탁결제원,11우선주,0,,0,0,,,500,12
20181231,,,20665K,유바이오로직스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,20665L,유바이오로직스2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,20665M,유바이오로직스3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,500,12
20181231,,,20665N,유바이오로직스4우,기타비상장,무배당,한국예탁결제원,4우선주,0,,0,0,,,500,12
20181231,,,20665P,유바이오로직스5우,기타비상장,무배당,한국예탁결제원,5우선주,0,,0,0,,,500,12
20181231,,,20665Q,유바이오로직스6우,기타비상장,무배당,한국예탁결제원,6우선주,0,,0,0,,,500,12
20181231,,,20665R,유바이오로직스7우,기타비상장,무배당,한국예탁결제원,7우선주,0,,0,0,,,500,12
20181231,,,20665S,유바이오로직스8우,기타비상장,무배당,한국예탁결제원,8우선주,0,,0,0,,,500,12
20181231,,,20665T,유바이오로직스9우,기타비상장,무배당,한국예탁결제원,9우선주,0,,0,0,,,500,12
20181231,,,089850,유비벨록스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190422,,032620,유비케어,코스닥시장,현금배당,한국예탁결제원,보통주,35,,7,0,,,500,12
20181231,20190412,,264450,유비쿼스,코스닥시장,현금배당,한국예탁결제원,보통주,600,,120,0,,,500,12
20181231,20190412,,078070,유비쿼스홀딩스,코스닥시장,현금배당,한국예탁결제원,보통주,150,,30,0,,,500,12
20181231,20190409,,002920,유성기업,유가증권시장,현금배당,하나은행,보통주,100,,20,0,,,500,12
20181231,20190419,,024800,유성티엔에스,코스닥시장,현금배당,국민은행,보통주,15,,3,0,,,500,12
20181231,,,000700,유수홀딩스,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,2500,12
20181231,,,054930,유신,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,5000,12
20181231,,,252370,유쎌,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,25237K,유쎌1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,25237L,유쎌2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,25237M,유쎌3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,500,12
20181231,,,038340,유씨아이,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,069330,유아이디,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190328,,049520,유아이엘,코스닥시장,현금배당,한국예탁결제원,보통주,250,,50,0,,,500,12
20181231,,,287410,유안타제3호기업인수목적,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,003470,유안타증권,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,,,003475,유안타증권1우,유가증권시장,무배당,한국예탁결제원,우선주,0,,0,0,,,5000,12
20181231,,,056090,유앤아이,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,011690,유양디앤유,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,263770,유에스티,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,072130,유엔젤,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190416,,000220,유유제약,유가증권시장,현금배당,한국예탁결제원,보통주,200,,20,0,,,1000,12
20181231,20190416,,000225,유유제약1우,유가증권시장,현금배당,한국예탁결제원,우선주,210,,21,0,,,1000,12
20181231,20190416,,000227,유유제약2우,유가증권시장,현금배당,한국예탁결제원,2우선주,210,,21,0,,,1000,12
20181231,20190419,,023410,유진기업,코스닥시장,현금배당,하나은행,보통주,150,,30,0,,,500,12
20181231,,,056080,유진로봇,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190416,,084370,유진테크,코스닥시장,현금배당,국민은행,보통주,230,,46,0,,,500,12
20181231,20190426,,240600,유진테크놀로지,기타비상장,현금배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190426,,24060K,유진테크놀로지1우,기타비상장,현금배당,국민은행,우선주,0,,8,0,,,500,12
20181231,20190419,,001200,유진투자증권,유가증권시장,현금배당,한국예탁결제원,보통주,60,,1.2,0,,,5000,12
20181231,,,178780,유테크,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,221800,유투바이오,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190415,,179900,유티아이,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,263050,유틸렉스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190328,,000100,유한양행,유가증권시장,현금배당,한국예탁결제원,보통주,2000,,40,0,,,5000,12
20181231,20190328,,000105,유한양행1우,유가증권시장,현금배당,한국예탁결제원,우선주,2050,,41,0,,,5000,12
20181231,20190412,,003460,유화증권,유가증권시장,현금배당,국민은행,보통주,750,,15,0,,,5000,12
20181231,20190412,,003465,유화증권1우,유가증권시장,현금배당,국민은행,우선주,800,,16,0,,,5000,12
